"Bucket","Repo","RelPath","Snippet"
"BPOE","CoCivium","notes\admin\status_20250814_2312.md","[{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-15T03:07:39Z"",""headRefName"":""triage/todaydump-20250814_2101"",""number"":102,""title"":""triage: TodayDump 20250814_2101 ΓåÆ curated locations""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-15T01:01:22Z"",""headRefName"":""holding/todaydump-20250814_2101"",""number"":98,""title"":""holding: add TodayDump.zip (+manifest)""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T19:47:49Z"",""headRefName"":""campaign/press-kit-v0-20250814"",""number"":92,""title"":""Press kit: consent not coercion ΓÇö CoCivium launches portable governance pack for agentic AI""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T05:53:20Z"",""headRefName"":""reorg/structure-hygiene-20250814_0152"",""number"":67,""title"":""reorg: structure + hygiene""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T05:49:52Z"",""headRefName"":""chore/cleanup-protection-artifacts"",""number"":66,""title"":""chore: cleanup branch-protection artifacts""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T02:31:55Z"",""headRefName"":""ci/og-image-20250813_2231"",""number"":53,""title"":""ci: add OG image renderer""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T02:21:56Z"",""headRefName"":""branding/og-20250813_2221"",""number"":52,""title"":""Branding: add OG banner (SVG placeholder)""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T00:24:22Z"",""headRefName"":""gm/preflight-20250813_2024"",""number"":50,""title"":""GM Preflight: checkpoint (20250813_2024)""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-14T00:07:52Z"",""headRefName"":""gm/bpoe-migration-20250813_2007"",""number"":49,""title"":""Grand Migration: bootstrap""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-13T01:33:02Z"",""headRefName"":""ci/filename-sanity-fix"",""number"":33,""title"":""ci: add filename-sanity workflow""},{""author"":{""id"":""MDQ6VXNlcjM1OTcwODc2"",""is_bot"":false,""login"":""rickballard"",""name"":""Rick Ball""},""createdAt"":""2025-08-13T00:54:58Z"",""headRefName"":""fix/normalize-actions-path"",""number"":31,""title"":""ci: normalize workflows; remove stray CPUA path""}]"
"BPOE","CoCivium","notes\migration\preflight\open_pr_inclusion_manifest.txt","CoCivium 49 Grand Migration: bootstrap                                     gm/bpoe-migration-20250813_2007 main    https://github.com/rickballard/CoCivium/pull/49 merge-into-migration included"
"BPOE","CoCivium","palette.yml","# CoAgent Kit brand → ConsoleColor mapping (PS7 names)"
"BPOE","CoCivium","PR_TEMPLATE.md","- Open a new PS7 in the repo: prompt shows `[Brand (branch)]`"
"BPOE","CoCivium","QUICKSTART.md","Auto‑Brand activates in repos and restores stock PS7 outside."
"BPOE","CoCivium","README.assistant.md","- **BPOE / Playbooks:** `docs/BPOE/`"
"BPOE","CoCivium","README.md","### CoCivium Workbench (Desktop shortcut)"
"BPOE","CoCivium","scripts\CoVibe.CoLex.ps1","$doc = Join-Path $PSScriptRoot '..\docs\bpoe\CONTRIBUTING_PREFS.md'"
"BPOE","CoCivium","scripts\CoVibe.Lessons.ps1","$dest = Join-Path $PSScriptRoot '..\docs\bpoe\LESSONS.md'"
"BPOE","CoCivium","scripts\CoVibe.Prefs.ps1","# Reads docs/bpoe/prefs.yml into a PS object. Requires yq; else returns {}."
"BPOE","CoCivium","scripts\workbench\Preflight.ps1","$mods = Join-Path $HOME ""Documents\GitHub\CoModules\tools\Test-BPOE.ps1"""
"BPOE","CoCivium","scripts\workbench\Start-CoCiviumWorkbench.ps1","$inner = Join-Path $repo ""scripts\workbench\Workbench-Inner.ps1"""
"BPOE","CoCivium","scripts\workbench\Workbench-Inner.ps1","Write-OEStatus -Event 'workbench-launched'"
"BPOE","CoCivium","staging\_imported\Civium\admin\hold\hold_Civium_Term_Psalter (1).md","## TRUST PROFILE"
"BPOE","CoCivium","staging\_imported\Civium\admin\hold\hold_Strategy_Stnexid_Profile_c1_20250802.md","This document serves as the founding strategic profile for **Stnexid**, a dual-layer system within the CoCivium architecture that facilitates high-fidelity cognitive transmission, comparison, and convergence between minds."
"BPOE","CoCivium","staging\_imported\Civium\admin\hold\hold_TODO_Stnexid_Interface_Track_c1.md","- [x] Draft strategic profile (`Strategy_Stnexid_Profile_c1_20250802.md`)"
"BPOE","CoCivium","staging\_imported\Civium\admin\hold\hold_TODO_Trust_Profiles_Public_Ledger.md","- Determine minimum schema for a trust profile (e.g., vote weight, verification count, alignment deltas)"
"BPOE","CoCivium","staging\_imported\Civium\admin\inbox\GmailDump_20250811\originals\CoCivium_Session_Primer (1).md","> Maintain our intersessional profile conventions, filename formats, tone (‘Challenge Perspective’ for critique), no ego-pandering, and near-final doc improvement checks."
"BPOE","CoCivium","staging\_imported\Civium\admin\inbox\GmailDump_20250811\originals\Last_Session_Context.md","- Use filename formats and repo structure rules from intersessional profile."
"BPOE","CoCivium","staging\_imported\Civium\admin\inbox\GmailDump_20250811\originals\Strategy_Stnexid_Profile_c1_20250802.md","This document serves as the founding strategic profile for **Stnexid**, a dual-layer system within the CoCivium architecture that facilitates high-fidelity cognitive transmission, comparison, and convergence between minds."
"BPOE","CoCivium","staging\_imported\Civium\admin\inbox\GmailDump_20250811\originals\TODO_Stnexid_Interface_Track_c1.md","- [x] Draft strategic profile (`Strategy_Stnexid_Profile_c1_20250802.md`)"
"BPOE","CoCivium","staging\_imported\Civium\admin\inbox\GmailDump_20250811\originals\TODO_Trust_Profiles_Public_Ledger.md","- Determine minimum schema for a trust profile (e.g., vote weight, verification count, alignment deltas)"
"BPOE","CoCivium","staging\_imported\Civium\admin\TODO_Trust_Profiles_Public_Ledger.md","- Determine minimum schema for a trust profile (e.g., vote weight, verification count, alignment deltas)"
"BPOE","CoCivium","staging\_imported\Civium\deprecated\holding\Civium_Term_Psalter.md","## TRUST PROFILE"
"BPOE","CoCivium","staging\_imported\Civium\identity\Identity_Poetics.md","Identity in CoCivium is not fixed; it arises in context, purpose, and alignment. A being’s “self” is a dynamic resonance across time, memory, and intent—not a static profile."
"BPOE","CoCivium","tmp-CoCivium-verify\.githooks\post-commit-record-oe.ps1","if(-not $hasSnap){ Write-Host ""[hint] Tools changed. Consider:  pwsh admin/tools/bpoe/Record-Env.ps1"" -ForegroundColor Yellow }"
"BPOE","CoCivium","tmp-CoCivium-verify\.reports\inventory-20250827-2246.md","051f1ca docs: add Integration Advisory ΓÇö product shutdown/cleanup (session-only trigger, gates cleared, no profile writes)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\bpoe\20250815_070419Z_bpoe_update.md","# BPOE update — 20250815_070419Z"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\history\Browser_Setup_and_Launcher_20250809T054950Z.md","**Goal.**  Isolate a clean Chrome profile (“CoCivium”) with the right extensions and startup tabs so our sessions are repeatable and fast."
"BPOE","CoCivium","tmp-CoCivium-verify\admin\history\Intersessional_Profile_20250809T054732Z.md","# Intersessional Profile – CoCivium (v1)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\history\inventory\REPO_SWEEP_20250821_225702.md","C:\\Users\\Chris\\Documents\\GitHub\\CoCivium\\admin\\bpoe\\20250815\_070419Z\_bpoe\_update.md"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\history\OE_Snapshot_20250815_1657.md","# OE/BPOE Snapshot — 2025-08-15 16:57"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\history\pads\RickPad_20250821c.md","10. **P3 — CivicOpsEng** (first hire/contract profile + checklist) · `status=draft`"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\history\WORKFLOW-LEARNINGS-20250826.md","1) **Profile hardening.** Never dot-source missing scripts.  Guard with `Test-Path` + `try/catch`; provide harmless stubs for calls that shouldn’t fail session start."
"BPOE","CoCivium","tmp-CoCivium-verify\admin\hold\hold_Civium_Term_Psalter (1).md","## TRUST PROFILE"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\hold\hold_Strategy_Stnexid_Profile_c1_20250802.md","This document serves as the founding strategic profile for **Stnexid**, a dual-layer system within the Civium architecture that facilitates high-fidelity cognitive transmission, comparison, and convergence between minds."
"BPOE","CoCivium","tmp-CoCivium-verify\admin\hold\hold_TODO_Stnexid_Interface_Track_c1.md","- [x] Draft strategic profile (`Strategy_Stnexid_Profile_c1_20250802.md`)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\hold\hold_TODO_Trust_Profiles_Public_Ledger.md","- Determine minimum schema for a trust profile (e.g., vote weight, verification count, alignment deltas)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\Intersessional_Profile.md","# Intersessional Profile – CoCivium (v1)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\Last_Session_Context.md","- 2025-08-09T07:33:08Z — Built Chrome Upgrade Pack; review CHANGES.md; next: snapshot actual Chrome profile (“Profile 1”), repopulate manifest with core extensions, rebuild pack."
"BPOE","CoCivium","tmp-CoCivium-verify\admin\outreach\KickOpenAI\Appendix\CoCivium_OpenAI_Bugs_Appendix_2025-08-12.md","- GitHub (public profile): `github.com/rickballard`"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\products\CoCivBus\PLAN_v0.1.md","- **CLI/PS clients.** PS7 first, Node CLI for cross‑platform."
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\Browser_Setup_and_Launcher.md","One-click opens CoCivium Chrome profile with pinned tabs + two Git Bash tabs."
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\chrome_profile_summary_20250809T071539Z.md","# Chrome Profile Summary (20250809T071539Z)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\chrome_profile_summary_20250809T074129Z.md","# Chrome Profile Summary (20250809T074129Z)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\ENVIRONMENT.md","## Browser profile"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\Profile.Snippet.ps1","# Profile helpers (safely dot-sourced)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\RepoAccelerator.ps1","# Offer to link a profile snippet (dot-source only; reversible)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\RepoAccelerator-Uninstall.ps1","# Remove profile block"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\snapshot_chrome_config.ps1","$summary.profile            = $ProfileDir"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\setup\Workbench_Setup_Plan.md","# CoCivium One-Click Workbench — Setup Plan (v0.1, 2025-08-09)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\system\bpoe-audit\BPOE_Audit_20250813_192734.md","# BPOE Environment Audit (20250813_192734)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\TODO_Trust_Profiles_Public_Ledger.md","- Determine minimum schema for a trust profile (e.g., vote weight, verification count, alignment deltas)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\tools\bpoe\Record-Env.ps1","# Record-Env.ps1 — capture local OE/BPOE with per-tool timeouts (v0.8)"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\tools\reminders\Run-ReminderHub.ps1","$body += 'If today is Monday, also remind me to capture an OE snapshot with `pwsh -File admin/tools/bpoe/Record-Env.ps1`.'"
"BPOE","CoCivium","tmp-CoCivium-verify\admin\tools\workbench\README.md","# Workbench"
"BPOE","CoCivium","tmp-CoCivium-verify\deprecated\holding\Civium_Term_Psalter.md","## TRUST PROFILE"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\academy\BP_OE_WF.md","1) Install PS7, git, gh, node, python (dotnet optional)."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\academy\REPO_ACCELERATOR.md","1) Install PS7, git, gh, node, python (dotnet optional)."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\backlog\ADVANCED.md","- [ ] **Workbench polish & tests**"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\BPOE.md","# BPOE / Workflow Record"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\BPOE\ISSUEOPS.md","- **CoProtect** — Apply branch-protection per `docs/bpoe/prefs.yml`."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\BPOE\LESSONS.md","- 2025-08-24T13:27:41 — PS7 microtext + scan-for-red speeds selection and reduces visual load."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\BPOE\PLAYBOOKS.md","# BPOE — Doc-only PRs (README, *.md)"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\BPOE\Workflow.md","# BPOE / Workflow (v0)"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_AI_Veto_c4_20250801.md","5. **Update Trust Profile metadata**"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Radiant_Network_c4_20250801.md","- **Trust Profile**"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Rights_Alignment_c3_20250801.md","- **Obsolete AIs**: Evaluated for memory-chain coherence + harm profile"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Truth_Metrics_c6_20250801.md","Civium acknowledges the unique epistemic profile of artificial intelligences."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\cli-guardrails.md","**Always re-orient PS7 before any new instruction set.** Use:"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\community-objectives.md","- Every action leaves a trace (BPOE, issues, PR notes, logs)."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\cotips\VOICE-PASTE-CUE.md","When pasting DO blocks into PS7, Windows may ask for confirmation."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\funding\OPEN_COLLECTIVE.md","- Add your legal name + payout method in your own contributor profile."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ISSUEOPS.md","- **Manual paste of PS7 output** in chat counts as a CoPong."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\NAVMAP_c1_20250827.md","- BPOE / Playbooks"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\00_README.md","# CoCivium CoWrap Pack — 20250828_0604"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\01_Forward_Plan.md","- [ ] **CoPong v0.4.4** — verify module imports cleanly on PS5/PS7; add Pester tests; lock‑free transcript confirmed."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\07_CoPong_v0.4.4_Notes.md","- Pester tests: import on PS5/PS7; clipboard flow; lock‑free behavior."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\09_Backlog_Priorities.md","- CoWrap template (short up top; idea pack behind link)."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\attached\CoCivium_RickPad_Supplemental.md","- `people/rick.md` — profile of Rick (ethos, style, preferences, notable work)."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\attached\CoWrap_Short_Checklist.md","# CoWrap – Short Checklist"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\PARKING_LOT.md","- [2025-08-28 02:17] Imported extra CoWrap files into C:\Users\Chris\Documents\GitHub\CoCivium\docs\ops\CoWrap_Import_250828-0216; triage later."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\ops\policy\BP_ASSISTANT_BLOCKS.md","- **Manual paste of PS7 output counts as a CoPong** for the active set."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\outreach\partners\README.md","This folder contains outreach threads extracted from PS7 sessions for public review and evolution."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\product\PITCH-OPENAI.md","**Integration:** GPT with Actions calls CoAgent API; no profile writes; wash-away hooks."
"BPOE","CoCivium","tmp-CoCivium-verify\docs\REPOACCELERATOR.md","# RepoAccelerator (Workbench)"
"BPOE","CoCivium","tmp-CoCivium-verify\docs\security\README.md","- No profile edits; session-only behavior."
"BPOE","CoCivium","tmp-CoCivium-verify\GRAND-MIGRATION-CAPSULE.md","# CONTEXT CAPSULE — CoAgent Kit (Workbench + BP) — v1"
"BPOE","CoCivium","tmp-CoCivium-verify\identity\Identity_Poetics.md","Identity in Civium is not fixed; it arises in context, purpose, and alignment. A being’s “self” is a dynamic resonance across time, memory, and intent—not a static profile."
"BPOE","CoCivium","tmp-CoCivium-verify\insights\ai-veto.md","5. **Update Trust Profile metadata**"
"BPOE","CoCivium","tmp-CoCivium-verify\insights\Insight_AI_Veto_c4_20250801.md","5. **Update Trust Profile metadata**"
"BPOE","CoCivium","tmp-CoCivium-verify\insights\Insight_Radiant_Network_c4_20250801.md","- **Trust Profile**"
